evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,BiomassInit,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,evolution$generated,om_MSTb,om_MFETc,om_MFETb,om_MSTc,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,om_biomassfished,mySeed
900,900,433.8029853115694,2.1059362514133735,false,1898.6793238685364,303417.10517508315,7190.2564329367015,3.1993774775972474E7,1,537,"[0.9758904109589042]","[50.0]","[89.0]","[0.9865753424657534]","[3.1993774775972474E7]","[2.5675282642355833E7]","[7190.2564329367015]","[6318492.133616642]","[11.792086180467038]","[-1802653074]"
900,900,106.8811338736126,2.00314157930604,false,1633.9219717161059,100000.0,78133.1822676217,1.6531574460222474E8,1,760,"[1.0]","[167.0]","[1.0]","[0.9545205479452055]","[1.6531574460222474E8]","[1.1694356939866747E8]","[78133.1822676217]","[4.837217520355727E7]","[34.671533974999356]","[-372591794]"
900,900,408.0902151001934,6.0,false,2821.5954317951864,417255.9600936654,179208.2346880219,3.791234247195721E8,1,604,"[0.19930273097036608]","[19.0]","[149.0]","[0.9950684931506849]","[3.791234247195721E8]","[2.6239549515041152E8]","[179208.2346880219]","[1.1672792956916061E8]","[304.54678019343686]","[16490248]"
900,900,342.12746501178367,4.560253108745419,true,1600.704814824588,200171.02102446905,93557.87103624719,1.0532905315580256E8,1,816,"[0.7101369863013699]","[122.0]","[73.0]","[0.9668493150684931]","[1.0532905315580256E8]","[7.573416415889329E7]","[93557.87103624719]","[2.9594888996909272E7]","[118.01105200405023]","[1660698256]"
900,900,443.7004573004861,1.7092902963413277,false,2028.8187284453695,269301.82937144046,2108.306598077063,2.0641807838649828E7,1,310,"[0.9794520547945206]","[56.0]","[76.0]","[0.9849315068493151]","[2.0641807838649828E7]","[1.7962087159279037E7]","[2108.306598077063]","[2679720.6793707903]","[3.671589474620318]","[-1227592356]"
900,900,152.42889825188405,2.3920632579654475,false,1839.9077493741522,173068.95080431743,124819.67599161394,2.9417083029353976E8,1,18,"[0.0]","[85.0]","[0.0]","[0.976986301369863]","[2.9417083029353976E8]","[2.048923915268554E8]","[124819.67599161394]","[8.927843876668432E7]","[73.24584444429813]","[-1268452397]"
900,900,375.79249516810495,2.9633695717704804,false,1846.1237321791532,285475.56570232194,70540.22322616927,1.3132109978043377E8,1,255,"[0.9572602739726027]","[54.0]","[107.0]","[0.9854794520547945]","[1.3132109978043377E8]","[9.33360995527824E7]","[70540.22322616927]","[3.7985000227651365E7]","[103.63038093903978]","[2081277257]"
900,900,264.0151137363024,0.13865397215524977,true,2146.276081507081,116197.30633488685,31513.96823427208,8.416723300473249E7,1,51,"[0.9964383561643836]","[143.0]","[14.0]","[0.9610958904109589]","[8.416723300473249E7]","[6.1300385923218176E7]","[31513.96823427208]","[2.2866847081514318E7]","[27.486929081098562]","[-1708358034]"
900,900,562.9719437945095,1.6991916770935065,true,2248.0447188828884,397819.17797680566,40234.35386202165,5.098035921074571E7,1,868,"[0.9742465753424657]","[31.0]","[95.0]","[0.9917808219178083]","[5.098035921074571E7]","[3.888632198075607E7]","[40234.35386202165]","[1.2094037229989639E7]","[44.56626876373116]","[-1812466388]"
900,900,77.16350065598259,0.012767442781116412,true,2131.1984370332193,149370.33599079557,119398.92962094693,4.396206493466522E8,1,292,"[0.0]","[79.0]","[0.0]","[0.9786301369863014]","[4.396206493466522E8]","[3.0441118697357464E8]","[119398.92962094693]","[1.3520946237307757E8]","[34.67477015169055]","[-794805854]"
900,900,279.40505706520753,2.484522394177061,false,1000.0,147029.49818698224,63980.75938330502,5.848272923294417E7,1,746,"[0.9887671232876712]","[432.0]","[42.0]","[0.8819178082191781]","[5.848272923294417E7]","[4.38246328266776E7]","[63980.75938330502]","[1.4658096406266568E7]","[72.37318399542288]","[61534129]"
900,900,447.57018243571855,0.0,false,1882.3919069895273,280133.7549466138,2.115516450239363,6601001.022323987,1,884,"[0.9783561643835617]","[60.0]","[80.0]","[0.980731548007838]","[6601001.022323987]","[8415293.942950152]","[2.115516450239363]","[-1814292.9206261646]","[0.003415997807663029]","[-113465930]"
900,900,428.4782541757612,1.610818101857714,true,2458.030973171547,333689.6041779448,47629.63250119599,9.637632437497719E7,1,499,"[0.9684931506849315]","[31.0]","[116.0]","[0.9917808219178083]","[9.637632437497719E7]","[6.979523297701564E7]","[47629.63250119599]","[2.6581091397961542E7]","[50.81050247118187]","[-974502722]"
900,900,564.3938282469259,1.7769534913371814,true,2240.8556905383716,379082.16031238326,39094.162088007775,4.8144155177012034E7,1,165,"[0.9756164383561644]","[34.0]","[90.0]","[0.9909589041095891]","[4.8144155177012034E7]","[3.692756632991624E7]","[39094.162088007775]","[1.1216588847095795E7]","[48.30939001408951]","[1206121716]"
900,900,376.53412534641507,2.69841936117317,true,1000.0,383923.81465002877,104416.13984265468,8.146495609885423E7,1,161,"[0.6643297812675266]","[96.0]","[199.0]","[0.9739726027397261]","[8.146495609885423E7]","[5.945801457145335E7]","[104416.13984265468]","[2.2006941527400877E7]","[125.94347612909657]","[510694487]"
900,900,172.27757618077356,2.74553459485678,true,1633.3868697449639,189696.76710141567,127360.49254078926,2.3335033308299977E8,1,795,"[0.0]","[85.0]","[0.0]","[0.976986301369863]","[2.3335033308299977E8]","[1.632369906461496E8]","[127360.49254078926]","[7.011334243685016E7]","[89.1809184605067]","[-1403495241]"
900,900,127.48961617974538,2.386895417947021,true,1689.7803645257904,176597.92796037067,127944.30901667995,2.64590430756822E8,1,298,"[0.0]","[76.0]","[0.0]","[0.9794520547945206]","[2.64590430756822E8]","[1.8465004490676245E8]","[127944.30901667995]","[7.994038585005954E7]","[73.59071233427514]","[-1364467411]"
900,900,270.4814234003356,2.884010317047593,false,2811.948846595312,411956.0338963407,191836.47564002065,6.175046951416487E8,1,336,"[0.0]","[18.0]","[0.0]","[0.9953424657534247]","[6.175046951416487E8]","[4.251139937597569E8]","[191836.47564002065]","[1.923907013818917E8]","[218.02422411546667]","[-956325782]"
900,900,63.13648326720822,4.160467805456454,true,1122.0435772764351,206511.66993520263,181869.92310113128,2.1473812578134426E8,1,719,"[0.0]","[91.0]","[0.0]","[0.9753424657534246]","[2.1473812578134426E8]","[1.5075030088757935E8]","[181869.92310113128]","[6.398782489376491E7]","[53.115451385881634]","[912443219]"
900,900,121.72049663567735,0.0,false,2661.801133955122,408047.4175792088,244125.98783173182,1.1861415364601915E9,1,461,"[0.0]","[16.0]","[0.0]","[0.9958904109589041]","[1.1861415364601915E9]","[8.140497914872929E8]","[244125.98783173182]","[3.720917449728986E8]","[139.39881294134852]","[878991212]"
900,900,600.0,0.6150571507133454,true,2348.1325804181997,383564.12001524057,29256.02913066776,3.712577586341574E7,2,173,"[0.9772602739726027,0.9772602739726027]","[32.0,32.0]","[84.0,84.0]","[0.9915068493150685,0.9915068493150685]","[3.712577586341574E7,3.7212186908655755E7]","[2.946921950915231E7,2.952057286877406E7]","[29256.02913066776,29370.589909011265]","[7656556.354263429,7691614.039881695]","[32.16963790806606,28.998362582032698]","[1857491707,-1850970676]"
900,900,403.19809998596554,4.252220516438468,true,1971.4848909005718,203838.92440988997,70132.30377193801,9.124037017718793E7,1,789,"[0.9391780821917808]","[94.0]","[58.0]","[0.9745205479452055]","[9.124037017718793E7]","[6.611090493026682E7]","[70132.30377193801]","[2.512946524692111E7]","[99.50930969235706]","[1703976905]"
900,900,235.76849007399338,1.9220298962514812,true,1628.1841863698396,100000.0,48610.13034249266,7.756980705725574E7,1,459,"[1.0]","[269.0]","[1.0]","[0.9265753424657535]","[7.756980705725574E7]","[5.684603942781467E7]","[48610.13034249266]","[2.0723767629441082E7]","[44.12852986310428]","[1707581811]"
900,900,344.4805429370475,2.28706316485494,true,2500.8271337363144,450000.0,135747.580455998,3.420753743876294E8,1,394,"[0.2295313382269904]","[20.0]","[618.0]","[0.9947945205479453]","[3.420753743876294E8]","[2.3717991226115647E8]","[135747.580455998]","[1.048954621264729E8]","[158.65526378421774]","[1006795725]"
900,900,446.2826836648949,1.5701445614321052,false,1319.6618830638022,354681.68856144976,1810.2666525804623,1.2699972329951975E7,1,90,"[0.9709589041095891]","[73.0]","[107.0]","[0.9802739726027397]","[1.2699972329951975E7]","[1.2560716627375485E7]","[1810.2666525804623]","[139255.7025764901]","[2.9816124253815124]","[-327521701]"
900,900,261.69093376468686,0.02776544304503169,false,2240.853119976344,151133.8285900805,32851.004216973386,1.2690632837655173E8,1,809,"[0.9876712328767123]","[82.0]","[46.0]","[0.9778082191780821]","[1.2690632837655173E8]","[9.040305213373525E7]","[32851.004216973386]","[3.650327624281648E7]","[35.50420895119728]","[-1995332026]"
900,900,488.92282665631996,1.9291019491783754,true,2817.7384856628505,292369.5105842947,40077.59660551256,8.241006301854233E7,1,838,"[0.976986301369863]","[35.0]","[85.0]","[0.9906849315068493]","[8.241006301854233E7]","[6.028796983731578E7]","[40077.59660551256]","[2.2122093181226555E7]","[42.598449231922565]","[623076469]"
900,900,560.1900219447679,3.084049510579535,true,1493.8315282053813,430116.4897411161,62401.92399490573,4.907797988358164E7,1,440,"[0.9591780821917808]","[57.0]","[115.0]","[0.9846575342465753]","[4.907797988358164E7]","[3.752245402942439E7]","[62401.92399490573]","[1.1555525854157247E7]","[90.04971871209659]","[3176581]"
900,900,346.744358520912,1.6202126475026724,true,2108.74817071458,284499.6373664669,70201.50026984655,1.5225864417086E8,1,498,"[0.9569863013698631]","[46.0]","[145.0]","[0.9876712328767123]","[1.5225864417086E8]","[1.0775261025639068E8]","[70201.50026984655]","[4.45060339144693E7]","[73.67399124286966]","[-1272575093]"
900,900,50.0,3.838000518781338,true,2074.6377711776395,164479.02379053627,154342.20773673878,3.7382469124997085E8,1,210,"[0.0]","[91.0]","[0.0]","[0.9753424657534246]","[3.7382469124997085E8]","[2.5958562833964393E8]","[154342.20773673878]","[1.1423906291032694E8]","[22.982827012820565]","[-501114119]"
900,900,81.89068273391875,4.025936643031537,true,1196.3794511576568,198757.58583438658,174863.52203594608,2.2449010411693063E8,1,569,"[0.0]","[117.0]","[0.0]","[0.9682191780821918]","[2.2449010411693063E8]","[1.5741195519106498E8]","[174863.52203594608]","[6.707814892586565E7]","[50.83674251574661]","[78908356]"
900,900,246.50305923284878,0.0,false,1735.5795083622393,354760.32868802734,109590.52094917186,3.450358701761315E8,1,501,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[3.450358701761315E8]","[2.3915664406318682E8]","[109590.52094917186]","[1.0587922611294465E8]","[107.66296567622912]","[-1414922586]"
900,900,126.23952533590553,1.643740022358625,false,1872.4298005012722,297893.6760304391,206147.97644599888,5.569933136453302E8,1,591,"[0.0]","[36.0]","[0.0]","[0.9904109589041096]","[5.569933136453302E8]","[3.844077416907602E8]","[206147.97644599888]","[1.7258557195457006E8]","[121.46374967162129]","[947689758]"
900,900,301.21071770824494,4.674105337631942,false,2874.959246164706,178442.38479154126,90819.08679573632,2.2508151364394027E8,1,506,"[0.7249315068493151]","[50.0]","[62.0]","[0.9865753424657534]","[2.2508151364394027E8]","[1.5745326981780237E8]","[90819.08679573632]","[6.762824382613789E7]","[115.89923935837413]","[-699275978]"
900,900,600.0,5.128099843945334,false,2122.051416011105,100000.0,6160.308900600941,-4139738.3113574814,1,221,"[1.0]","[0.0]","[1.0]","[0.0]","[-4139738.3113574814]","[1093924.2868947962]","[6160.308900600941]","[-5233662.598252278]","[14.415952281783085]","[-803027322]"
900,900,457.15546028722287,2.345719973330767,false,1902.87681616803,298428.523919967,11926.818380703102,3.838418799595961E7,1,695,"[0.9764383561643836]","[55.0]","[87.0]","[0.9852054794520548]","[3.838418799595961E7]","[3.000687214491664E7]","[11926.818380703102]","[8377315.851042975]","[19.978915392547833]","[65696722]"
900,900,178.05312770180313,0.39906233921477013,false,1428.2074671914945,116198.6246670557,61411.88373916986,1.3287120617510043E8,1,841,"[0.9936986301369863]","[199.0]","[24.0]","[0.9457534246575342]","[1.3287120617510043E8]","[9.465289529399477E7]","[61411.88373916986]","[3.821831088110566E7]","[45.05414295254704]","[-929995686]"
900,900,600.0,5.386445441537958,false,2006.94337305136,245216.45953673983,22993.672838517166,2.7415322398435663E7,1,479,"[0.9884931506849315]","[96.0]","[43.0]","[0.9739726027397261]","[2.7415322398435663E7]","[2.254503406051778E7]","[22993.672838517166]","[4870288.337917882]","[53.66059313216459]","[536522234]"
900,900,233.27291004217642,5.256349799438137,true,1987.2222359016355,287983.73751337605,183583.9983973855,2.968798588172165E8,1,33,"[0.0]","[41.0]","[0.0]","[0.989041095890411]","[2.968798588172165E8]","[2.0654118289781445E8]","[183583.9983973855]","[9.033867591940206E7]","[175.35378690003841]","[788194314]"
900,900,115.07564354015807,2.626732444399462,false,2448.6760970034875,166109.33768767235,132272.9912041133,4.224118027572713E8,1,702,"[0.0]","[62.0]","[0.0]","[0.9832876712328767]","[4.224118027572713E8]","[2.925623885683395E8]","[132272.9912041133]","[1.2984941418893176E8]","[59.1895177954163]","[946509004]"
900,900,180.24908864741212,1.7305340563220142,false,1638.9435609004586,100000.0,61696.4246851576,1.2590382766349848E8,1,779,"[1.0]","[206.0]","[1.0]","[0.9438356164383561]","[1.2590382766349848E8]","[8.991107873554862E7]","[61696.4246851576]","[3.599274892794986E7]","[44.166542588471465]","[-826690463]"
900,900,50.0,0.06997495318713598,false,1528.0837382268687,217161.9190176943,195469.91648496696,5.2758001653061557E8,1,770,"[0.0]","[94.0]","[0.0]","[0.9745205479452055]","[5.2758001653061557E8]","[3.6473947007496274E8]","[195469.91648496696]","[1.6284054645565283E8]","[29.23644661367723]","[150932352]"
900,900,444.6541447724801,3.466236048702573,true,1781.853285029848,123137.95277524088,28194.76052933968,2.1390522499615595E7,1,296,"[0.996986301369863]","[783.0]","[12.0]","[0.7857534246575343]","[2.1390522499615595E7]","[1.852121598987993E7]","[28194.76052933968]","[2869306.509735668]","[39.93575755250971]","[-2060723307]"
900,900,384.3423866016203,1.9790303409554713,false,1698.2619668716156,147879.2816585402,21657.13879382292,3.426326363872366E7,1,712,"[0.9923287671232877]","[228.0]","[29.0]","[0.9378082191780822]","[3.426326363872366E7]","[2.7250087494655028E7]","[21657.13879382292]","[7013176.14406863]","[30.756856420736316]","[-1501250494]"
900,900,229.2211265109216,1.9729605884836827,true,1591.435632761578,100000.0,49071.976060346286,7.541311188927676E7,1,315,"[1.0]","[269.0]","[1.0]","[0.9265753424657535]","[7.541311188927676E7]","[5.5391009547151044E7]","[49071.976060346286]","[2.0022102342125718E7]","[45.14066371321318]","[1106858191]"
900,900,50.0,5.52007757005364,true,2274.009096188928,326737.89053854044,308142.27114283125,6.737467212889544E8,1,370,"[0.0]","[40.0]","[0.0]","[0.9893150684931507]","[6.737467212889544E8]","[4.6458009807122326E8]","[308142.27114283125]","[2.091666232177311E8]","[45.328487716202744]","[786495697]"
900,900,440.0014750641324,0.0,false,2453.1340848315795,316018.020225225,2.4436452192708935,2.0055078934083525E7,1,834,"[0.9745205479452055]","[33.0]","[94.0]","[0.9912328767123287]","[2.0055078934083525E7]","[1.7570550144620012E7]","[2.4436452192708935]","[2484528.7894635135]","[0.0038228148460863506]","[1020101704]"
900,900,312.26186116058244,2.6499874393537195,false,2339.0736711461814,380404.60119715874,141867.38370910595,3.795859580054806E8,1,627,"[0.31608707944585807]","[26.0]","[265.0]","[0.9931506849315068]","[3.795859580054806E8]","[2.6261251579161924E8]","[141867.38370910595]","[1.1697344221386133E8]","[177.0839947558061]","[-1847236758]"
900,900,235.1635239667275,2.845611160082988,true,1321.0344350949863,174718.3071537502,95204.98671880474,1.1983368482598671E8,1,534,"[0.7871232876712329]","[148.0]","[92.0]","[0.9597260273972603]","[1.1983368482598671E8]","[8.56848363150634E7]","[95204.98671880474]","[3.414884851092332E7]","[90.65568759930903]","[92654755]"
900,900,193.21396487999547,4.3289979056791585,false,1809.0366725799431,120111.8584436035,78951.73722364394,1.285114061277133E8,1,754,"[0.949041095890411]","[131.0]","[24.0]","[0.9643835616438357]","[1.285114061277133E8]","[9.170246924232715E7]","[78951.73722364394]","[3.680893688538613E7]","[68.40553973677255]","[880282030]"
900,900,359.8840077184409,4.414657091026319,false,1606.8892988258513,200347.26496191818,76606.54560604658,9.398081134426336E7,1,83,"[0.8684931506849315]","[113.0]","[59.0]","[0.9693150684931506]","[9.398081134426336E7]","[6.798182653137709E7]","[76606.54560604658]","[2.5998984812886268E7]","[116.1675809132023]","[-808864802]"
900,900,173.61422996673707,1.9436384639638185,true,1612.3640443248678,100000.0,63525.25513676903,1.1595759416679347E8,1,469,"[1.0]","[211.0]","[1.0]","[0.9424657534246575]","[1.1595759416679347E8]","[8.31182496043192E7]","[63525.25513676903]","[3.2839344562474262E7]","[44.306743194698946]","[1459082680]"
900,900,50.0,6.0,false,2302.4585738981655,327515.6548066988,309046.8720758917,6.379014122787375E8,1,579,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[6.379014122787375E8]","[4.4020318877486277E8]","[309046.8720758917]","[1.9769822350387478E8]","[46.130328055083005]","[697064613]"
900,900,407.75569922775287,0.41043433081402503,true,2729.4815598479845,363595.94414154097,45238.68871823807,1.2771894371863963E8,1,102,"[0.9586301369863014]","[24.0]","[152.0]","[0.9936986301369863]","[1.2771894371863963E8]","[9.119186098844364E7]","[45238.68871823807]","[3.6527082730195984E7]","[45.49492238561766]","[9983971]"
900,900,391.31975656182794,5.936567539051911,true,2859.660678936642,381771.40211529116,171076.49549883537,3.2817283113385737E8,1,554,"[0.14435389988358557]","[21.0]","[164.0]","[0.9945205479452055]","[3.2817283113385737E8]","[2.2757744154153913E8]","[171076.49549883537]","[1.0059538959231825E8]","[259.3934129126374]","[-2044758216]"
